19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;ATTRIB
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;starting_build_uses-checkout_18;DELETE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;;OPEN,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;;ACCESS,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;;CLOSE_NOWRITE,CLOSE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;.git;CREATE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;.git;OPEN,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;.git;ACCESS,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/;.git;CLOSE_NOWRITE,CLOSE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;CREATE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;OPEN,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;ACCESS,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;branches;CLOSE_NOWRITE,CLOSE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;CREATE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;OPEN,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;ACCESS,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/;hooks;CLOSE_NOWRITE,CLOSE,ISDIR
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-rebase.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;fsmonitor-watchman.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;push-to-checkout.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;update.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;commit-msg.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-merge-commit.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;applypatch-msg.sample;CLOSE_WRITE,CLOSE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;CREATE
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;OPEN
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;MODIFY
19:02:56;/home/runner/work/matsim-example-project/matsim-example-project/.git/hooks/;pre-push.sample;CLOSE_WRITE,CLOSE
